決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和5年度末現在高,002:令和6年度・歳出決算額,003:令和6年度・取崩し額,004:令和6年度・歳計剰余金処分によるもの,005:調整額,006:令和6年度末現在高,007:6列の管理状況・現金・預金,008:6列の管理状況・信託,009:6列の管理状況・有価証券,010:6列の管理状況・有価証券・うち地方債,011:6列の管理状況・出資金,012:6列の管理状況・その他
決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和5年度末現在高,002:令和6年度・歳出決算額,003:令和6年度・取崩し額,004:令和6年度・歳計剰余金処分によるもの,005:調整額,006:令和6年度末現在高,007:6列の管理状況・現金・預金,008:6列の管理状況・信託,009:6列の管理状況・有価証券,010:6列の管理状況・有価証券・うち地方債,011:6列の管理状況・出資金,012:6列の管理状況・その他
2024,62,010006,北海道,北海道,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,152968813,86937861,85431065,0,17550,154493159,148003159,0,6490000,0,0,0
2024,62,020001,青森県,青森県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,149325697,22897521,12797598,2730574,21779,162177973,158836387,0,3245000,3245000,0,96586
2024,62,030007,岩手県,岩手県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,118111945,18182779,22984713,0,360316,113670327,0,0,15012076,4140000,0,98658251
2024,62,040002,宮城県,宮城県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,205385163,44921241,69501788,0,0,180804616,162639322,0,18165294,974958,0,0
2024,62,050008,秋田県,秋田県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,78022393,26510012,29914036,0,-181507,74436862,67528977,0,6650000,650000,0,257885
2024,62,060003,山形県,山形県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,70720529,8216218,20183672,0,433,58753508,56522600,0,2204756,0,0,26152
2024,62,070009,福島県,福島県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,526501975,69385586,88997101,0,3684,506894144,424285198,0,82483065,4899223,0,125881
2024,62,080004,茨城県,茨城県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,228075264,47298623,42831956,0,-28807,232513124,232320129,0,0,0,0,192995
2024,62,090000,栃木県,栃木県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,120357793,23415284,29700196,0,-4520,114068361,102238231,0,11536689,6390000,0,293441
2024,62,100005,群馬県,群馬県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,127109625,25515389,29556800,0,-5646,123062568,120995401,0,1996961,1696961,0,70206
2024,62,110001,埼玉県,埼玉県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,284886735,87221286,72295147,0,-617021,299195853,111034465,0,188161388,184919858,0,0
2024,62,120006,千葉県,千葉県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,404860445,63968735,34715054,0,1,434114127,434014127,0,100000,0,0,0
2024,62,130001,東京都,東京都,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,2593793379,299653201,365328667,0,0,2528117913,2176492768,0,245686957,0,0,105938188
2024,62,140007,神奈川県,神奈川県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,376589483,132617486,109846284,0,0,399360685,381752702,0,17395809,17395809,0,212174
2024,62,150002,新潟県,新潟県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,132596931,41479889,38915783,0,-115716,135045321,132005087,0,2961403,420000,0,78831
2024,62,160008,富山県,富山県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,61415984,15196506,13128403,0,-12895,63471192,57982578,0,5365132,560000,0,123482
2024,62,170003,石川県,石川県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,143259534,137172029,14124112,1367825,-2,267675274,267005940,0,10029,0,0,659305
2024,62,180009,福井県,福井県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,47234047,6602365,10325468,0,-1079,43509865,42609865,0,900000,0,0,0
2024,62,190004,山梨県,山梨県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,96308546,11144261,6767933,0,1206,100686080,67384011,0,33302069,1800000,0,0
2024,62,200000,長野県,長野県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,143933451,16334409,17871746,4165000,-1804,146559310,140086015,0,6419927,4119927,0,53368
2024,62,210005,岐阜県,岐阜県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,109598169,23789286,28479836,0,25132,104932751,87936037,0,16996714,11863026,0,0
2024,62,220001,静岡県,静岡県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,138766810,39783167,44065103,0,0,134484874,103835740,0,30649134,19396220,0,0
2024,62,230006,愛知県,愛知県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,362174752,180371066,34043115,0,4112,508506815,504031713,0,4196504,4196504,0,278598
2024,62,240001,三重県,三重県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,107532002,25078830,19784803,5590000,0,118416029,115992335,0,2423694,2423694,0,0
2024,62,250007,滋賀県,滋賀県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,92388084,14002589,11496173,0,-1366,94893134,91579046,0,3145084,0,0,169004
2024,62,260002,京都府,京都府,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,27312408,31207708,17577167,0,0,40942949,39742949,0,1200000,1200000,0,0
2024,62,270008,大阪府,大阪府,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,461714712,103550743,86229140,13291739,144420,492472474,485477235,0,4996836,1521832,0,1998403
2024,62,280003,兵庫県,兵庫県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,131909391,37920497,47166792,0,0,122663096,115079856,0,5301000,0,0,2282240
2024,62,290009,奈良県,奈良県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,187961238,24398890,26527648,0,-6026,185826454,141533101,0,44200000,0,0,93353
2024,62,300004,和歌山県,和歌山県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,81509951,26076798,25128922,0,0,82457827,82457827,0,0,0,0,0
2024,62,310000,鳥取県,鳥取県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,63541566,9842135,11917674,0,2,61466029,53174327,0,8291702,8291702,0,0
2024,62,320005,島根県,島根県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,52691446,14634438,13429941,0,-4,53895939,23640256,0,30255683,3712519,0,0
2024,62,330001,岡山県,岡山県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,106200709,30015474,26569683,0,0,109646500,96152410,0,13494090,7722338,0,0
2024,62,340006,広島県,広島県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,161571735,40127966,39169193,0,13566,162544074,161516745,0,0,0,0,1027329
2024,62,350001,山口県,山口県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,74082008,41311040,24182568,0,-1,91210479,91187810,0,0,0,0,22669
2024,62,360007,徳島県,徳島県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,91128578,24669027,17651281,0,1797,98148121,97394347,0,706514,0,0,47260
2024,62,370002,香川県,香川県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,79579205,16848410,14316162,0,-1,82111452,82111452,0,0,0,0,0
2024,62,380008,愛媛県,愛媛県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,129188657,24476240,23437223,0,1,130227675,128687361,0,1540314,0,0,0
2024,62,390003,高知県,高知県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,54292150,5348877,8163845,1361582,21065,52859829,50303998,0,2279307,0,0,276524
2024,62,400009,福岡県,福岡県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,190048194,55621688,70443783,5918651,2151,181146901,162777638,0,18291986,3432064,0,77277
2024,62,410004,佐賀県,佐賀県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,75455768,15046151,26466992,0,18704,64053631,64002464,0,0,0,0,51167
2024,62,420000,長崎県,長崎県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,100462383,14846953,16354396,0,1,98954941,43452355,0,55502586,17210724,0,0
2024,62,430005,熊本県,熊本県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,98950021,32266157,26530400,0,-248,104685530,60336719,0,44299619,26191199,0,49192
2024,62,440001,大分県,大分県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,84038129,16929675,17439323,0,365220,83893701,39835182,0,43596199,0,0,462320
2024,62,450006,宮崎県,宮崎県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,142171009,37138044,40383104,0,-314,138925635,90254887,0,48533237,727636,0,137511
2024,62,460001,鹿児島県,鹿児島県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,106871884,37278504,17084445,0,134,127066077,108692164,0,18341222,17257404,0,32691
2024,62,470007,沖縄県,沖縄県,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,160575286,38142105,30927804,0,372362,168161949,158763699,0,9398250,5389717,0,0
2024,62,合計(全国),,,,31,基金の状況・その1　積立基金現在高の状況,04,積立基金・合計,9533173977,2145393139,1880184038,34425371,396679,9833205128,8563686615,0,1055726230,361748315,0,213792283
決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和5年度末現在高,002:令和6年度・歳出決算額,003:令和6年度・繰出金,004:調整額,005:令和6年度末現在高,006:5列の管理状況・現金・預金,007:5列の管理状況・信託,008:5列の管理状況・有価証券,009:5列の管理状況・有価証券・うち地方債,010:5列の管理状況・出資金,011:5列の管理状況・土地,012:5列の管理状況・その他
2024,62,010006,北海道,北海道,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,020001,青森県,青森県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,5073000,0,0,0,5073000,5073000,0,0,0,0,0,0
2024,62,030007,岩手県,岩手県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,2200000,0,0,0,2200000,0,0,0,0,0,408142,1791858
2024,62,040002,宮城県,宮城県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,10514107,11698,0,0,10525805,9111537,0,1414268,0,0,0,0
2024,62,050008,秋田県,秋田県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,1336213,549,0,0,1336762,796434,0,0,0,0,0,540328
2024,62,060003,山形県,山形県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,6051825,0,0,0,6051825,4666939,0,0,0,0,470029,914857
2024,62,070009,福島県,福島県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,4403896,1852,0,0,4405748,4226018,0,0,0,0,0,179730
2024,62,080004,茨城県,茨城県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,090000,栃木県,栃木県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,21361685,0,0,0,21361685,10574294,0,5198662,5198662,0,5588729,0
2024,62,100005,群馬県,群馬県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,110001,埼玉県,埼玉県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,20961640,2020154,1963401,0,21018393,21018393,0,0,0,0,0,0
2024,62,120006,千葉県,千葉県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,1800000,0,0,0,1800000,400000,0,0,0,0,0,1400000
2024,62,130001,東京都,東京都,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,140007,神奈川県,神奈川県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,150002,新潟県,新潟県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,1384240,0,0,0,1384240,0,0,0,0,0,1384240,0
2024,62,160008,富山県,富山県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,5786777,6104,0,0,5792881,5106016,0,0,0,0,0,686865
2024,62,170003,石川県,石川県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,4150964,3334,0,0,4154298,3169359,0,0,0,0,0,984939
2024,62,180009,福井県,福井県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,190004,山梨県,山梨県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,6603836,2921,0,41,6606798,2362217,0,0,0,0,4244581,0
2024,62,200000,長野県,長野県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,210005,岐阜県,岐阜県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,11056806,6531,0,0,11063337,7945485,0,0,0,0,0,3117852
2024,62,220001,静岡県,静岡県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,230006,愛知県,愛知県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,240001,三重県,三重県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,250007,滋賀県,滋賀県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,7637996,6303,0,0,7644299,4459859,0,0,0,0,3184440,0
2024,62,260002,京都府,京都府,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,4311582,1357,0,0,4312939,1184810,0,0,0,0,3128129,0
2024,62,270008,大阪府,大阪府,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,280003,兵庫県,兵庫県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,290009,奈良県,奈良県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,300004,和歌山県,和歌山県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,17849733,0,16747245,-1102488,0,0,0,0,0,0,0,0
2024,62,310000,鳥取県,鳥取県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,100000,0,0,0,100000,100000,0,0,0,0,0,0
2024,62,320005,島根県,島根県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,5978441,119,0,0,5978560,5978560,0,0,0,0,0,0
2024,62,330001,岡山県,岡山県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,11870779,3457,0,0,11874236,3725139,0,0,0,0,8133950,15147
2024,62,340006,広島県,広島県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,350001,山口県,山口県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,2567209,0,0,0,2567209,0,0,0,0,0,2567209,0
2024,62,360007,徳島県,徳島県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,5694504,2566,0,0,5697070,3593429,0,0,0,0,0,2103641
2024,62,370002,香川県,香川県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,380008,愛媛県,愛媛県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,6530000,0,0,0,6530000,5998671,0,0,0,0,531329,0
2024,62,390003,高知県,高知県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,400009,福岡県,福岡県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,817591,430,0,0,818021,457403,0,0,0,0,360618,0
2024,62,410004,佐賀県,佐賀県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,6115812,1557,0,0,6117369,3604893,0,0,0,0,2365769,146707
2024,62,420000,長崎県,長崎県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,2819563,0,39815,0,2779748,278781,0,1200000,0,0,1300967,0
2024,62,430005,熊本県,熊本県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,440001,大分県,大分県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,450644,226,0,0,450870,450870,0,0,0,0,0,0
2024,62,450006,宮崎県,宮崎県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,460001,鹿児島県,鹿児島県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,6000000,0,0,0,6000000,4031240,0,0,0,0,1968760,0
2024,62,470007,沖縄県,沖縄県,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,6329171,108,0,0,6329279,6329279,0,0,0,0,0,0
2024,62,合計(全国),,,,31,基金の状況・その1　積立基金現在高の状況,05,定額運用基金・土地開発基金,187758014,2069266,18750461,-1102447,169974372,114642626,0,7812930,5198662,0,35636892,11881924
決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和5年度末現在高,002:令和6年度・歳出決算額,003:令和6年度・繰出金,004:調整額,005:令和6年度末現在高,006:5列の管理状況・現金・預金,007:5列の管理状況・信託,008:5列の管理状況・有価証券,009:5列の管理状況・有価証券・うち地方債,010:5列の管理状況・出資金,011:5列の管理状況・土地,012:5列の管理状況・その他
2024,62,010006,北海道,北海道,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,13028973,0,0,0,13028973,9787436,0,0,0,0,0,3241537
2024,62,020001,青森県,青森県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,7154658,0,0,0,7154658,4303531,0,0,0,0,0,2851127
2024,62,030007,岩手県,岩手県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,28511000,0,359000,0,28152000,30000,0,0,0,0,0,28122000
2024,62,040002,宮城県,宮城県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,8257675,3004302,120,-149346,11112511,5220529,0,677184,0,0,0,5214798
2024,62,050008,秋田県,秋田県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,34747953,563024,0,0,35310977,1135372,0,10000,0,0,0,34165605
2024,62,060003,山形県,山形県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,070009,福島県,福島県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,20103157,15940,4000,0,20115097,8549652,0,0,0,0,0,11565445
2024,62,080004,茨城県,茨城県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,1110430,32,0,0,1110462,1003775,0,0,0,0,0,106687
2024,62,090000,栃木県,栃木県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,16941435,0,0,0,16941435,6907127,0,0,0,0,0,10034308
2024,62,100005,群馬県,群馬県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,110001,埼玉県,埼玉県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,306819,51,0,0,306870,16870,0,0,0,0,0,290000
2024,62,120006,千葉県,千葉県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,2000000,0,0,0,2000000,2000000,0,0,0,0,0,0
2024,62,130001,東京都,東京都,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,318204084,1280658,2254475,0,317230267,28837473,0,0,0,0,0,288392794
2024,62,140007,神奈川県,神奈川県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,150002,新潟県,新潟県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,255070,19867,19805,0,255132,83172,0,0,0,0,0,171960
2024,62,160008,富山県,富山県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,7360177,320,447294,0,6913203,4502106,0,0,0,0,0,2411097
2024,62,170003,石川県,石川県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,9617697,0,0,0,9617697,4325257,0,0,0,0,0,5292440
2024,62,180009,福井県,福井県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,8971625,20831,32686,0,8959770,7759770,0,1200000,0,0,0,0
2024,62,190004,山梨県,山梨県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,3244433,42201,0,0,3286634,682370,0,62677,0,0,14400,2527187
2024,62,200000,長野県,長野県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,200000,0,0,0,200000,200000,0,0,0,0,0,0
2024,62,210005,岐阜県,岐阜県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,1029367,197,0,0,1029564,180694,0,0,0,0,0,848870
2024,62,220001,静岡県,静岡県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,1504392,2375,0,0,1506767,462336,0,0,0,0,0,1044431
2024,62,230006,愛知県,愛知県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,12483159,117285,0,0,12600444,1118675,0,0,0,0,0,11481769
2024,62,240001,三重県,三重県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,250007,滋賀県,滋賀県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,260002,京都府,京都府,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,8885915,0,600000,0,8285915,5200887,0,0,0,0,0,3085028
2024,62,270008,大阪府,大阪府,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,55000,0,0,0,55000,10000,0,0,0,0,0,45000
2024,62,280003,兵庫県,兵庫県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,10732347,12516,0,0,10744863,5827818,0,0,0,0,0,4917045
2024,62,290009,奈良県,奈良県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,386719,385,0,0,387104,263610,0,0,0,0,0,123494
2024,62,300004,和歌山県,和歌山県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,310000,鳥取県,鳥取県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,7094720,0,0,0,7094720,6339276,0,0,0,0,0,755444
2024,62,320005,島根県,島根県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,2000000,0,0,0,2000000,707514,0,0,0,0,0,1292486
2024,62,330001,岡山県,岡山県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,340006,広島県,広島県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,3643720,652,994609,0,2649763,2649763,0,0,0,0,0,0
2024,62,350001,山口県,山口県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,3154192,4060,0,-1,3158251,1405025,0,0,0,0,0,1753226
2024,62,360007,徳島県,徳島県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,370002,香川県,香川県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,380008,愛媛県,愛媛県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,21745338,70193,140442,0,21675089,18725908,0,0,0,0,0,2949181
2024,62,390003,高知県,高知県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,4640260,0,0,0,4640260,99837,0,0,0,0,653235,3887188
2024,62,400009,福岡県,福岡県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,16284862,0,0,0,16284862,443418,0,1667936,1667936,0,0,14173508
2024,62,410004,佐賀県,佐賀県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,3118883,1989,0,0,3120872,2934015,0,0,0,0,0,186857
2024,62,420000,長崎県,長崎県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,320000,0,0,0,320000,138396,0,0,0,0,0,181604
2024,62,430005,熊本県,熊本県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,225735,1224,18150,0,208809,97380,0,111429,65880,0,0,0
2024,62,440001,大分県,大分県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,481604,89,0,0,481693,108148,0,0,0,0,0,373545
2024,62,450006,宮崎県,宮崎県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,460001,鹿児島県,鹿児島県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2024,62,470007,沖縄県,沖縄県,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,9947106,4440,33617,0,9917929,5529737,0,700000,0,0,0,3688192
2024,62,合計(全国),,,,31,基金の状況・その1　積立基金現在高の状況,06,定額運用基金・その他定額運用基金,587748505,5162631,4904198,-149347,587857591,137586877,0,4429226,1733816,0,667635,445173853
決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和5年度末現在高,002:令和6年度・歳出決算額,003:令和6年度・繰出金,004:調整額,005:令和6年度末現在高,006:5列の管理状況・現金・預金,007:5列の管理状況・信託,008:5列の管理状況・有価証券,009:5列の管理状況・有価証券・うち地方債,010:5列の管理状況・出資金,011:5列の管理状況・土地,012:5列の管理状況・その他
2024,62,010006,北海道,北海道,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,13028973,0,0,0,13028973,9787436,0,0,0,0,0,3241537
2024,62,020001,青森県,青森県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,12227658,0,0,0,12227658,9376531,0,0,0,0,0,2851127
2024,62,030007,岩手県,岩手県,,31,基金の状況・その1　積立基金現在高の状況,07,定額運用基金・合計,30711000,0,359000,0,30352000,30000,0,0,0,0,408142,29913858
