決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和3年度末現在高,002:令和4年度・歳出決算額,003:令和4年度・取崩し額,004:令和4年度・歳計剰余金処分によるもの,005:調整額,006:令和4年度末現在高,007:6列の管理状況・現金・預金,008:6列の管理状況・信託,009:6列の管理状況・有価証券,010:6列の管理状況・有価証券・うち地方債,011:6列の管理状況・出資金,012:6列の管理状況・その他
決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和3年度末現在高,002:令和4年度・歳出決算額,003:令和4年度・取崩し額,004:令和4年度・歳計剰余金処分によるもの,005:調整額,006:令和4年度末現在高,007:6列の管理状況・現金・預金,008:6列の管理状況・信託,009:6列の管理状況・有価証券,010:6列の管理状況・有価証券・うち地方債,011:6列の管理状況・出資金,012:6列の管理状況・その他
2022,62,10006,北海道,北海道,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,134173062,52840332,50101114,0,-8578,136903702,128651516,0,6490000,2000000,0,1762186
2022,62,20001,青森県,青森県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,122288543,17616590,10257707,3804716,15750,133467892,130178380,0,3230157,3230157,0,59355
2022,62,30007,岩手県,岩手県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,101343300,29697122,19714155,0,248226,111574493,30000,0,9212076,3740000,0,102332417
2022,62,40002,宮城県,宮城県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,197348687,60609224,59688897,0,-2,198269012,193253287,0,5015725,5007639,0,0
2022,62,50008,秋田県,秋田県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,71276063,15055916,17838596,0,-22183,68471200,67569155,0,650000,0,0,252045
2022,62,60003,山形県,山形県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,72173065,6965222,9306068,0,1625,69833844,68650995,0,1157921,0,0,24928
2022,62,70009,福島県,福島県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,545401154,56262322,73203348,0,11388,528471516,449874335,0,78494755,2399483,0,102426
2022,62,80004,茨城県,茨城県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,187822773,48497746,8500799,0,-12942,227806778,227624629,0,0,0,0,182149
2022,62,90000,栃木県,栃木県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,107547704,17582427,18491674,0,-3093,106635364,99157425,0,7130000,5440000,0,347939
2022,62,100005,群馬県,群馬県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,73742350,26672014,9815169,0,-5907,90593288,87075207,0,3447664,2546239,0,70417
2022,62,110001,埼玉県,埼玉県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,232728640,68845025,40375629,0,0,261198036,93361901,0,167836135,165113682,0,0
2022,62,120006,千葉県,千葉県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,352001977,56233718,20608425,0,-1,387627269,387527269,0,100000,0,0,0
2022,62,130001,東京都,東京都,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,2187181149,950468347,776117705,0,0,2361531791,2154797482,0,101115157,0,0,105619152
2022,62,140007,神奈川県,神奈川県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,353253732,122186734,134293060,0,0,341147406,323995919,0,16926065,16926065,0,225422
2022,62,150002,新潟県,新潟県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,109865904,22981719,20369354,0,-41576,112436693,112336978,0,21402,0,78313,0
2022,62,160008,富山県,富山県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,58871368,10170587,8367134,0,-8291,60666530,52239114,0,8307497,630000,0,119919
2022,62,170003,石川県,石川県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,132063537,10560479,6348115,911232,-2000614,135186519,134519218,0,10029,0,0,657272
2022,62,180009,福井県,福井県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,33679039,7192410,4310538,0,8,36560919,35660919,0,900000,0,0,0
2022,62,190004,山梨県,山梨県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,86353190,8771449,2409392,0,142,92715389,83412426,0,9302963,800000,0,0
2022,62,200000,長野県,長野県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,115006351,17496459,9787272,2366000,-1932,125079606,118939866,0,6088710,4098110,0,51030
2022,62,210005,岐阜県,岐阜県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,101748052,26761363,26287094,0,1414,102223735,70233398,0,31990337,22591255,0,0
2022,62,220001,静岡県,静岡県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,143715270,17218040,19351720,0,0,141581590,115006001,0,26575589,15791288,0,0
2022,62,230006,愛知県,愛知県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,328253744,69411862,21918102,0,-7213,375740291,371291216,0,4200000,4200000,0,249075
2022,62,240001,三重県,三重県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,77543532,23289262,15510243,10030000,0,95352551,93521660,0,1830891,1830891,0,0
2022,62,250007,滋賀県,滋賀県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,87592608,13665180,12726919,0,-16571,88514298,85973003,0,2377909,0,0,163386
2022,62,260002,京都府,京都府,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,16873188,17459089,15332894,0,0,18999383,16999671,0,1999712,1200000,0,0
2022,62,270008,大阪府,大阪府,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,510439678,76163695,138033860,26765552,-2964,475332101,466944822,0,6428604,2619164,0,1958675
2022,62,280003,兵庫県,兵庫県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,46984545,127622608,69720485,0,0,104886668,96754363,0,5866000,0,0,2266305
2022,62,290009,奈良県,奈良県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,177639146,16308051,5586527,0,-46786,188313884,175723329,0,12499900,0,0,90655
2022,62,300004,和歌山県,和歌山県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,54637508,21594711,4906920,0,0,71325299,71325299,0,0,0,0,0
2022,62,310000,鳥取県,鳥取県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,63048899,4783748,5330062,0,0,62502585,55852374,0,6650211,6650211,0,0
2022,62,320005,島根県,島根県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,54903189,11902283,21614116,0,-8675,45182681,20281193,0,24892162,4760420,0,9326
2022,62,330001,岡山県,岡山県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,108909333,23623311,23095174,0,0,109437470,97434261,0,12003209,7591182,0,0
2022,62,340006,広島県,広島県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,160049115,35044187,29579872,0,2600,165516030,164518644,0,0,0,0,997386
2022,62,350001,山口県,山口県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,40460963,45616951,16121810,0,0,69956104,69933435,0,0,0,0,22669
2022,62,360007,徳島県,徳島県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,80228712,22017234,14401074,0,931,87845803,87090455,0,706514,0,0,48834
2022,62,370002,香川県,香川県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,64809228,19156417,7727696,0,0,76237949,76237949,0,0,0,0,0
2022,62,380008,愛媛県,愛媛県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,114029965,13937111,12195683,0,0,115771393,114231078,0,1540315,0,0,0
2022,62,390003,高知県,高知県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,52876797,2586360,4442286,996641,2343235,54360747,51767602,0,2359707,1089058,0,233438
2022,62,400009,福岡県,福岡県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,156839052,42310358,29673663,10637234,1740,180114721,161562974,0,18491986,3432064,0,59761
2022,62,410004,佐賀県,佐賀県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,73288458,12152146,12706802,0,0,72733802,72681334,0,0,0,0,52468
2022,62,420000,長崎県,長崎県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,83342039,23804166,8610134,0,1735,98537806,89806246,0,8731560,2283995,0,0
2022,62,430005,熊本県,熊本県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,112578932,17185683,21169650,0,-4543,108590422,65369241,0,43172419,24590638,0,48762
2022,62,440001,大分県,大分県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,81739339,9710705,11753318,0,1477866,81174592,39495004,0,41400047,15593272,0,279541
2022,62,450006,宮崎県,宮崎県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,136659661,29526390,29819145,0,-792356,135574550,114573112,0,20864607,1183636,0,136831
2022,62,460001,鹿児島県,鹿児島県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,99003024,25406018,24170223,0,2597,100241416,93215127,0,6994513,5910696,0,31776
2022,62,470007,沖縄県,沖縄県,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,149058655,41205163,35561980,0,0,154701838,144839959,0,9861879,6153347,0,0
2022,62,合計(全国),,,,31,基金の状況・その1　積立基金現在高の状況,4,積立基金・合計,8451374220,2396167934,1937251603,55511375,1125030,8966926956,8031518771,0,716874327,339402492,78313,218455545
決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和3年度末現在高,002:令和4年度・歳出決算額,003:令和4年度・繰出金,004:調整額,005:令和4年度末現在高,006:5列の管理状況・現金・預金,007:5列の管理状況・信託,008:5列の管理状況・有価証券,009:5列の管理状況・有価証券・うち地方債,010:5列の管理状況・出資金,011:5列の管理状況・土地,012:5列の管理状況・その他
2022,62,10006,北海道,北海道,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,20001,青森県,青森県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,5073000,0,0,0,5073000,5073000,0,0,0,0,0,0
2022,62,30007,岩手県,岩手県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,2200000,0,0,0,2200000,0,0,0,0,0,601209,1598791
2022,62,40002,宮城県,宮城県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,10511716,285,0,0,10512001,10237493,0,274508,0,0,0,0
2022,62,50008,秋田県,秋田県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,1336204,1,0,-1,1336204,652718,0,0,0,0,0,683486
2022,62,60003,山形県,山形県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,6051825,0,0,0,6051825,5263714,0,0,0,0,622018,166093
2022,62,70009,福島県,福島県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,6343459,274,0,0,6343733,6166441,0,0,0,0,0,177292
2022,62,80004,茨城県,茨城県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,90000,栃木県,栃木県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,21361685,0,0,0,21361685,13786335,0,3300000,3300000,0,4275350,0
2022,62,100005,群馬県,群馬県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,110001,埼玉県,埼玉県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,20869954,45195,0,0,20915149,20915149,0,0,0,0,0,0
2022,62,120006,千葉県,千葉県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,1800000,0,0,0,1800000,400000,0,0,0,0,0,1400000
2022,62,130001,東京都,東京都,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,140007,神奈川県,神奈川県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,150002,新潟県,新潟県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,1382351,0,0,1889,1384240,0,0,0,0,0,1384240,0
2022,62,160008,富山県,富山県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,5892683,2706,53035,0,5842354,5424808,0,0,0,0,417546,0
2022,62,170003,石川県,石川県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,4150856,52,0,0,4150908,3154406,0,0,0,0,0,996502
2022,62,180009,福井県,福井県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,190004,山梨県,山梨県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,6598323,2717,0,0,6601040,2326983,0,0,0,0,4274057,0
2022,62,200000,長野県,長野県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,210005,岐阜県,岐阜県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,11050002,3416,0,0,11053418,7862694,0,0,0,0,0,3190724
2022,62,220001,静岡県,静岡県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,230006,愛知県,愛知県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,240001,三重県,三重県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,250007,滋賀県,滋賀県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,7635238,1271,0,0,7636509,4550945,0,0,0,0,3085564,0
2022,62,260002,京都府,京都府,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,4311502,40,0,0,4311542,1183413,0,0,0,0,3128129,0
2022,62,270008,大阪府,大阪府,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,280003,兵庫県,兵庫県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,290009,奈良県,奈良県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,300004,和歌山県,和歌山県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,17849733,0,0,0,17849733,16747245,0,0,0,0,0,1102488
2022,62,310000,鳥取県,鳥取県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,100000,0,0,0,100000,100000,0,0,0,0,0,0
2022,62,320005,島根県,島根県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,5978203,119,0,0,5978322,5978322,0,0,0,0,0,0
2022,62,330001,岡山県,岡山県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,11914449,323,0,0,11914772,3650663,0,0,0,0,8232582,31527
2022,62,340006,広島県,広島県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,350001,山口県,山口県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,2567209,0,0,0,2567209,0,0,0,0,0,2567209,0
2022,62,360007,徳島県,徳島県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,5693911,283,0,0,5694194,3899802,0,0,0,0,1794392,0
2022,62,370002,香川県,香川県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,380008,愛媛県,愛媛県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,6530000,0,0,0,6530000,5998671,0,0,0,0,531329,0
2022,62,390003,高知県,高知県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,400009,福岡県,福岡県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,817362,128,0,0,817490,405712,0,0,0,0,411778,0
2022,62,410004,佐賀県,佐賀県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,8413590,1664,2300000,0,6115254,4065250,0,0,0,0,0,2050004
2022,62,420000,長崎県,長崎県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,2835439,0,0,0,2835439,1499836,0,0,0,0,1335603,0
2022,62,430005,熊本県,熊本県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,440001,大分県,大分県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,450014,293,0,0,450307,450307,0,0,0,0,0,0
2022,62,450006,宮崎県,宮崎県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,460001,鹿児島県,鹿児島県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,6000000,0,0,0,6000000,3792601,0,238639,238639,0,1968760,0
2022,62,470007,沖縄県,沖縄県,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,6328649,395,0,0,6329044,6329044,0,0,0,0,0,0
2022,62,合計(全国),,,,31,基金の状況・その1　積立基金現在高の状況,5,定額運用基金・土地開発基金,192047357,59162,2353035,1888,189755372,139915552,0,3813147,3538639,0,34629766,11396907
決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和3年度末現在高,002:令和4年度・歳出決算額,003:令和4年度・繰出金,004:調整額,005:令和4年度末現在高,006:5列の管理状況・現金・預金,007:5列の管理状況・信託,008:5列の管理状況・有価証券,009:5列の管理状況・有価証券・うち地方債,010:5列の管理状況・出資金,011:5列の管理状況・土地,012:5列の管理状況・その他
2022,62,10006,北海道,北海道,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,13028973,0,0,0,13028973,5810448,0,0,0,0,0,7218525
2022,62,20001,青森県,青森県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,7154658,0,0,0,7154658,3989894,0,0,0,0,0,3164764
2022,62,30007,岩手県,岩手県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,35506000,0,6000000,0,29506000,1497105,0,0,0,0,0,28008895
2022,62,40002,宮城県,宮城県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,9080428,1113,0,-573229,8508312,3726220,0,78080,0,0,0,4704012
2022,62,50008,秋田県,秋田県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,33483206,653253,0,1,34136460,862982,0,0,0,0,0,33273478
2022,62,60003,山形県,山形県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,70009,福島県,福島県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,20087983,13070,4000,0,20097053,8395379,0,0,0,0,0,11701674
2022,62,80004,茨城県,茨城県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,1110427,2,0,0,1110429,967088,0,0,0,0,0,143341
2022,62,90000,栃木県,栃木県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,17941435,0,0,0,17941435,7764981,0,0,0,0,671401,9505053
2022,62,100005,群馬県,群馬県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,110001,埼玉県,埼玉県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,306733,43,0,0,306776,16776,0,0,0,0,0,290000
2022,62,120006,千葉県,千葉県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,2000000,0,0,0,2000000,686260,0,0,0,0,0,1313740
2022,62,130001,東京都,東京都,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,316999986,1237510,0,0,318237496,33109821,0,0,0,0,0,285127675
2022,62,140007,神奈川県,神奈川県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,150002,新潟県,新潟県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,255065,19807,19805,0,255067,43498,0,0,0,0,0,211569
2022,62,160008,富山県,富山県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,7904733,150,93675,-2,7811206,5277654,0,0,0,0,0,2533552
2022,62,170003,石川県,石川県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,9617697,0,0,0,9617697,4140827,0,0,0,0,0,5476870
2022,62,180009,福井県,福井県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,13385519,23517,23047,0,13385989,7939463,0,0,0,0,0,5446526
2022,62,190004,山梨県,山梨県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,3229813,5996,0,0,3235809,635071,0,62677,0,0,14400,2523661
2022,62,200000,長野県,長野県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,200000,0,0,0,200000,200000,0,0,0,0,0,0
2022,62,210005,岐阜県,岐阜県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,1029169,102,0,0,1029271,201401,0,0,0,0,0,827870
2022,62,220001,静岡県,静岡県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,1501779,71,0,0,1501850,457419,0,0,0,0,0,1044431
2022,62,230006,愛知県,愛知県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,12402281,15191,0,0,12417472,1027601,0,0,0,0,0,11389871
2022,62,240001,三重県,三重県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,250007,滋賀県,滋賀県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,260002,京都府,京都府,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,10085915,0,600000,0,9485915,5626123,0,0,0,0,0,3859792
2022,62,270008,大阪府,大阪府,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,55000,0,0,0,55000,10000,0,0,0,0,0,45000
2022,62,280003,兵庫県,兵庫県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,5765414,5177581,212204,0,10730791,5552963,0,0,0,0,0,5177828
2022,62,290009,奈良県,奈良県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,386410,137,0,0,386547,288847,0,0,0,0,0,97700
2022,62,300004,和歌山県,和歌山県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,310000,鳥取県,鳥取県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,7094720,0,0,0,7094720,5819494,0,0,0,0,0,1275226
2022,62,320005,島根県,島根県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,2000000,0,0,0,2000000,717618,0,0,0,0,0,1282382
2022,62,330001,岡山県,岡山県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,340006,広島県,広島県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,4963900,744,633657,0,4330987,4330987,0,0,0,0,0,0
2022,62,350001,山口県,山口県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,3144678,5580,0,0,3150258,687412,0,0,0,0,0,2462846
2022,62,360007,徳島県,徳島県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,370002,香川県,香川県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,380008,愛媛県,愛媛県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,21880490,4619,67858,0,21817251,18854514,0,0,0,0,0,2962737
2022,62,390003,高知県,高知県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,4640260,0,0,0,4640260,99837,0,0,0,0,653235,3887188
2022,62,400009,福岡県,福岡県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,16284862,0,0,0,16284862,346940,0,1667936,1667936,0,0,14269986
2022,62,410004,佐賀県,佐賀県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,3117005,1012,0,0,3118017,2784715,0,0,0,0,0,333302
2022,62,420000,長崎県,長崎県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,320000,0,0,0,320000,167632,0,0,0,0,0,152368
2022,62,430005,熊本県,熊本県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,224509,945,630,0,224824,105911,0,118913,67732,0,0,0
2022,62,440001,大分県,大分県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,481358,114,0,0,481472,176652,0,0,0,0,0,304820
2022,62,450006,宮崎県,宮崎県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,460001,鹿児島県,鹿児島県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,0,0,0,0,0,0,0,0,0,0,0,0
2022,62,470007,沖縄県,沖縄県,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,9956436,3328,6346,0,9953418,6223903,0,700000,0,0,0,3029515
2022,62,合計(全国),,,,31,基金の状況・その1　積立基金現在高の状況,6,定額運用基金・その他定額運用基金,596626842,7163885,7661222,-573230,595556275,138543436,0,2627606,1735668,0,1339036,453046197
決算年度,業務コード,団体コード ,県名,団体名,団体区分,表番号,表名称,行番号,行名称,001:令和3年度末現在高,002:令和4年度・歳出決算額,003:令和4年度・繰出金,004:調整額,005:令和4年度末現在高,006:5列の管理状況・現金・預金,007:5列の管理状況・信託,008:5列の管理状況・有価証券,009:5列の管理状況・有価証券・うち地方債,010:5列の管理状況・出資金,011:5列の管理状況・土地,012:5列の管理状況・その他
2022,62,10006,北海道,北海道,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,13028973,0,0,0,13028973,5810448,0,0,0,0,0,7218525
2022,62,20001,青森県,青森県,,31,基金の状況・その1　積立基金現在高の状況,7,定額運用基金・合計,12227658,0,0,0,12227658,9062894,0,0,0,0,0,3164764
